Bolge,Gostergeler,Y2005_02,Y2005_03,Y2005_04,Y2005_05,Y2005_06,Y2005_07,Y2005_08,Y2005_09,Y2005_10,Y2005_11,Y2005_12,Y2006_02,Y2006_03,Y2006_04,Y2006_05,Y2006_06,Y2006_07,Y2006_08,Y2006_09,Y2006_10,Y2006_11,Y2006_12,Y2007_02,Y2007_03,Y2007_04,Y2007_05,Y2007_06,Y2007_07,Y2007_08,Y2007_09,Y2007_10,Y2007_11,Y2007_12,Y2008_02,Y2008_03,Y2008_04,Y2008_05,Y2008_06,Y2008_07,Y2008_08,Y2008_09,Y2008_10,Y2008_11,Y2008_12,Y2009_02,Y2009_03,Y2009_04,Y2009_05,Y2009_06,Y2009_07,Y2009_08,Y2009_09,Y2009_10,Y2009_11,Y2009_12,Y2010_02,Y2010_03,Y2010_04,Y2010_05,Y2010_06,Y2010_07,Y2010_08,Y2010_09,Y2010_10,Y2010_11,Y2010_12,Y2011_02,Y2011_03,Y2011_04,Y2011_05,Y2011_06,Y2011_07,Y2011_08,Y2011_09,Y2011_10,Y2011_11,Y2011_12,Y2012_02,Y2012_03,Y2012_04,Y2012_05,Y2012_06,Y2012_07,Y2012_08,Y2012_09,Y2012_10,Y2012_11,Y2012_12,Y2013_02,Y2013_03,Y2013_04,Y2013_05,Y2013_06,Y2013_07,Y2013_08,Y2013_09,Y2013_10,Y2013_11,Y2013_12,Y2014_02,Y2014_03,Y2014_04,Y2014_05,Y2014_06,Y2014_07,Y2014_08,Y2014_09,Y2014_10,Y2014_11,Y2014_12,Y2015_02,Y2015_03,Y2015_04,Y2015_05,Y2015_06,Y2015_07,Y2015_08,Y2015_09,Y2015_10,Y2015_11,Y2015_12,Y2016_02,Y2016_03,Y2016_04,Y2016_05,Y2016_06,Y2016_07,Y2016_08,Y2016_09,Y2016_10,Y2016_11,Y2016_12,Y2017_02,Y2017_03,Y2017_04,Y2017_05,Y2017_06,Y2017_07,Y2017_08,Y2017_09,Y2017_10,Y2017_11,Y2017_12,Y2018_02,Y2018_03,Y2018_04
TRA2,Giyim Ve Ayakkabý,105.5,105.08,108.53,113.74,114.48,114.5,110.77,108.35,110.99,112.36,113.03,112.01,107.81,109.83,111.61,111.5,110.81,110.16,113.46,117.24,119.66,119.39,114.13,113.8,116.48,119.99,123.25,122.02,120.04,119.72,120.48,121.5,121.82,114.86,114.62,119.76,124.98,127.17,125.73,122.25,119.97,121.13,123.61,124.64,116.97,115.18,118.81,125.78,128.01,127.41,125.57,120.58,122.28,123.56,123.62,115.18,115.47,120.9,127.41,132.17,131.89,128.43,121.77,124.75,129.55,128.63,125.18,125.48,132.52,135.82,137.56,137.54,137.93,135.22,137.06,139.07,140.18,133.33,133.23,137,142.13,142.15,143.04,142.29,140.39,144.24,149.31,151.88,140.29,138.21,146.98,153.5,149.9,150.07,150.68,149.26,157.51,160.4,159.51,154.15,156.53,162.05,167.9,167.98,168.1,164.3,164.8,170.64,173.85,171.49,162.93,163.54,166.73,172.57,173.87,172.58,171.58,169.69,174.72,182.51,182.58,174.53,172.61,177.8,185.09,186.49,186.62,185.34,181.27,184.76,185.45,184.46,179.34,178.73,181.87,187.52,188.77,188.61,190.82,190.45,198.34,203.44,203.71,197.76,197.11,200.46
TRA2,Haberleþme,104.48,104.67,104.54,105.3,104.86,104.74,104.99,105.4,106.58,106.39,106.19,107.93,107.68,107.63,107.83,108.16,108.31,108.12,108.07,108.05,108.01,107.97,109.31,108.72,108.23,107.98,109.19,107.42,104.17,103.66,103.54,103.47,104.74,105.83,106.23,106.28,106.27,107.03,107.99,108.66,110.19,110.19,110.36,110.86,110.44,109.93,110.23,110.46,111.83,111.99,112.16,112.27,113.77,113.87,115.01,114.94,118.7,112.41,110.63,111.5,111.45,110.15,108.02,107.41,107.59,110.64,112.56,112.83,110.21,109.57,110.55,110.92,110.87,110.97,111.32,111.86,112.4,112.21,111.98,111.92,111.74,113.46,114.16,114.08,116.18,118.25,118.54,119.62,119.87,119.91,120.09,120.63,120.66,122,121.87,121.99,121.95,121.28,121.07,119.8,120.21,120.41,120.23,120.38,122.08,122.26,122.17,122,121.78,121.59,123.23,123.2,122.77,122.52,122.58,122.54,123.68,124.72,124.98,125.52,125.16,124.57,124.42,124.86,125.91,126.21,127.36,127.54,127.92,127.81,128.71,128.48,129.61,129.64,129.61,129.87,129.29,129.49,129.61,130,129.99,130.35,130.1,130.7,131.47,131.24
TRA2,"Konut, Su, Elektrik, Gaz Ve Diðer Yakýtlar",128.58,128.85,126.51,127.44,125.86,126.12,126.7,128.19,130.78,132.33,132.98,134.84,137.37,137.49,137.82,140.6,142.99,144.63,145.18,146.37,148.71,150,151.7,150.72,150.02,150.23,149.54,150.31,153.11,155.28,155.87,158.91,160.34,168.83,169.09,169.96,170.5,172.82,186.52,190.99,195.74,203.92,208.51,204.47,193.06,190.05,186.59,184.11,184.97,185.64,187.55,189.79,195.08,196.89,198.51,201.92,201.6,211.93,217.8,220.21,219.78,220.13,218.28,213.64,214.3,215.1,219.16,220.24,220.74,221.27,221.68,222.12,226.35,231.49,245.3,249.09,252.75,256.22,258.81,263.77,263.38,262.27,262.88,264.92,267.72,274.46,275.92,275.95,275.65,274.96,273.61,272.35,272.34,273.81,275.53,277.92,280.86,282.15,287.11,291.31,291.53,290.26,290.07,287.99,287.28,288.61,290.17,297.72,298.09,299.51,301.87,304.05,305.15,305.16,305.22,305.47,305.77,309.38,312.18,313.15,316.01,324.38,323.82,322.37,321.81,321.61,321.54,322.56,322.89,326.41,337.77,346.13,359.57,360.19,360.6,360.35,359.97,361.12,362.91,364.56,371.11,379.49,383.33,397.17,399.41,403.16
TRA2,Lokanta Ve Oteller,120.96,122.73,122.63,121.85,122.4,123.08,123.02,124.31,126.27,125.1,126.12,128.21,128.73,129.1,133.84,136.39,139.12,139.62,140.66,140.73,141.92,142.29,144.92,145.99,148.89,152.13,154.57,155.2,154.76,156.96,159.01,164.51,164.71,165.48,166.39,168.6,169.36,171.9,175.44,179.22,181.33,188.28,190.49,191.39,190.04,192.3,192.1,192.13,191.96,191.7,193.67,194.01,199.47,205.34,208.47,212.41,213.06,218.26,220.34,224.23,228.33,228.65,230.4,231.64,237.62,237.86,240.08,240.19,244.73,245.52,246.21,246.31,246.38,251.7,255.46,258,260.01,261.65,263.35,264.71,265.07,265.41,268.01,268.87,272.73,273.13,278.91,279.19,280.39,282.9,284.99,286.78,287.01,288.05,288.58,291.99,294.77,295.3,295.83,301.12,305.1,308.28,312.96,314.44,318.69,328.94,335.88,339.97,344.13,346.06,353.12,353.93,356.67,360.12,364.33,369.88,378.83,379.23,380.36,385.35,386.63,393.6,396.12,399.67,399.67,402.47,411.51,413.19,414.08,416.49,418.88,419.85,433.58,439.59,443.15,444.63,447.68,460.07,464.94,467.28,471.15,472.93,473.52,479.71,485.4,490.85
TRA2,"Mobilya, Ev Aletleri Ve Ev Bakým Hizmetleri",111.16,110.91,111.92,111.98,112.89,112.45,112.3,110.13,112.55,113.87,114.19,111.12,110.31,111.66,111.79,113.08,116.99,119.42,121.97,122.16,120.63,120.39,121.33,123.1,122.99,125.52,125.55,125.66,125.72,123.91,124.75,126.05,126.02,128.6,129.2,129.38,133.01,135.58,137.38,138.03,138.63,138.95,140.79,142.04,140.99,139.62,136.25,135.66,136.28,137.51,138.84,139.61,142.49,141.28,140.6,142.17,142.47,143.46,143.8,144.22,144.95,144.63,145.09,144.89,145.79,146,149.63,150.98,154.13,154.65,155.73,155.63,156.35,158.02,160.94,162.19,162.12,166.81,168.22,169.7,167.97,168.25,166.77,168.97,168.97,169.18,168.64,169.09,172.82,173.63,173.87,173.4,173.99,174.17,175.04,176.42,178.74,180.71,180.89,186.47,187.76,190.5,191.41,192.23,192.91,194.59,195.61,196.17,198.54,198.74,202.09,204.95,206.5,208.89,208.58,211.2,212.42,215.07,219.22,220.73,221.06,225.07,226.69,227.64,226.51,227.68,228.31,229.05,230.41,232.4,233.05,238.42,240.22,243.5,245.87,247.64,249.3,250.82,253.83,256.53,262.63,265.54,269.3,276.73,278.63,284.13
TRA2,Saðlýk,122.37,127.81,129.9,130.48,131.68,129.6,127.43,127.47,127.36,127.92,127.93,127.93,127.95,128.66,132.19,132.21,129.77,131.74,133.71,133.99,134.3,134.31,134.4,134.39,134.4,134.49,135.01,135.01,135.14,135.61,135.64,135.12,134.58,134.57,134.58,134.59,134.6,134.71,134.81,137.23,137.24,137.29,137.24,136.57,136.62,136.63,140.58,140.84,140.8,140.8,140.81,140.85,140.85,140.84,140.85,140.57,140.59,142.75,142.75,142.78,143.23,142.65,142.77,142.87,142.87,142.87,142.8,142.82,142.84,143.01,143.04,141.29,141.29,141.29,141.29,141.49,141.35,141.98,142.39,143.13,143.11,143.22,143.31,142.67,142.67,142.87,143.11,143.11,144.93,144.86,144.8,144.82,144.69,145.21,145.62,145.77,146.63,148.29,148.93,150.05,149.97,149.94,150.82,152.03,152.21,152.23,152.33,153.53,153.45,153.31,154.9,155.36,155.55,156.83,157.67,157.98,158.16,159.6,159.97,159.21,160.18,175.6,178.29,178.37,183.64,186.1,186.88,186.89,187.92,187.67,188.08,189.83,200.79,202.94,203.18,203.01,202.99,211.03,211.06,211.1,211.36,211.32,211.66,220.07,224.54,225.63
TRA2,Ulaþtýrma,125.3,125.59,128.16,128.98,129.55,129.95,130.9,131.39,131.46,132.63,134.29,140.43,140.33,140.66,142.49,147.15,149.85,151.24,150.32,157.25,152.58,153.2,153.66,154.77,156.27,155.89,157.47,158.12,157.97,159.69,159.59,162.27,165.48,172.81,172.87,174.17,176.5,179.36,183.87,182.61,181.72,180.08,177.61,176.29,176.32,174.94,174.9,176.63,178.8,178.2,180.72,180.99,182.31,183.45,181.87,195.33,197.05,197.56,198.27,199.56,201.42,202.04,202.1,202.67,203.19,204.07,208.28,211.27,214.54,215.94,217.46,220.03,223.03,227.67,227.99,227.2,226.21,228.85,233.4,237.83,235.92,234.95,235.67,240.24,247.77,248.9,248.92,247.21,252.18,251.21,249.13,249.84,254.66,257.77,261.17,265.64,266.65,266.18,266.84,280.09,282.43,282.73,280.5,282.58,282.84,285.75,285.56,283.87,278.76,273.1,278.16,278.21,279.27,283.48,286.59,287.08,287.9,292.11,295.06,294.29,291.56,301.01,302.01,302.9,305.23,308.21,310.44,311.31,318.2,322.02,323.84,329.43,351.4,354.63,359.14,356.38,353.86,358.71,365.1,371.03,377.31,385.52,391.46,396.49,397.83,410.64
TRB1,Alkollü Ýçecekler Ve Tütün,121.18,121.19,121.23,121.23,121.23,123.59,146.46,146.46,146.46,146.47,154.15,161.65,161.75,161.75,161.77,161.79,161.79,161.78,161.8,161.81,161.82,161.83,165.95,178.3,178.34,178.34,178.36,178.49,178.5,178.5,178.52,190.35,190.43,190.4,190.55,190.7,190.7,190.72,190.95,190.89,190.99,190.92,190.9,190.95,191.08,206.23,206.27,206.26,206.3,232.16,235.6,235.62,235.72,235.75,235.73,298.1,298.15,298.18,298.18,298.17,298.18,298.18,297.06,296,296.73,296.83,296.84,297.02,297.04,296.98,297.03,297.09,297.07,297.5,340.47,353.67,353.72,353.69,353.69,353.9,354.19,354.23,354.19,354.2,354.94,355.87,355.94,356,410.79,410.79,410.8,410.81,410.8,410.14,410.15,410.15,407.15,404.5,393.55,422.76,422.74,422.86,422.23,421.99,430.42,427.97,422.98,422.99,422.99,422.98,437.68,437.68,437.66,437.69,437.68,442.12,443.61,445.29,445.28,445.3,445.33,492.56,492.56,492.56,492.55,492.5,528.69,547.85,547.85,547.84,547.87,588.09,602.65,602.65,602.64,602.66,602.63,603.05,603.22,603.21,603.19,603.24,603.19,604.34,604.37,604.39
TRB1,Çeþitli Mal Ve Hizmetler,105.95,106.71,107.58,107.65,107.88,106.31,109.06,111.26,113.51,114.89,118.65,122.16,123.65,130.39,142.44,138.86,144.39,140.14,137.23,136.95,140.1,138.97,141.46,141,141.9,139.55,138.29,138.92,139.81,141.84,142.26,146.09,145.38,156.65,163.05,163.66,160.39,159.87,163.35,156.58,157.08,171.34,170.45,174,194.1,195.84,188.42,189.51,191.98,191.01,190.95,195.93,198.6,205.42,207.31,208.58,210.17,208.95,215.61,217.6,211.92,211.57,215.55,217.56,219.33,225.36,230.92,234.29,235.26,240.47,242.72,247.98,262.25,272.07,266.4,270.34,270.7,276.45,276.02,277.01,275.75,279.88,278.82,282.02,290.15,294.34,294.58,293.37,298.31,299.25,298.66,297.16,298.97,298.24,300.17,306.88,307.63,308.3,308.69,316.01,319.4,320.72,321.54,323.51,325.75,329.42,334.35,335.83,336.52,338.1,345.74,345.62,348.16,348.03,351.66,353.21,355.54,360.55,365.44,365.17,366.15,379.03,383.88,382.84,386.51,387.37,393.43,395.64,398.18,397.86,404.28,406.53,423.88,424.9,430.29,428.51,429.29,432.81,437.01,444.51,445.77,451.18,451.02,468.51,472.59,483.68
TRB1,Eðitim,123.17,123.17,123.17,123.7,123.62,123.43,118.24,121.43,121.45,121.45,121.45,121.45,120.7,121.4,121.58,123.92,128.04,128.62,129.78,129.8,129.43,129.43,129.2,129.2,129.09,127.49,129.03,129.88,129.03,130.76,131.16,130.77,130.77,130.48,130.48,130.48,133.32,140.05,141.22,141.92,143.71,138.98,138.73,138.62,138.62,138.62,138.62,139.16,144.11,146.16,146.47,148.61,148.61,148.61,148.27,148.27,148.27,148.45,149.32,158,158.51,158.62,159.18,159.24,159.24,159.24,159.24,159.24,159.72,168.88,170.9,172.21,173.44,176.39,176.41,176.42,176.42,176.42,176.42,174.27,177.33,193.93,194.4,194.74,185.71,186.44,186.86,187.71,187.71,187.71,188.22,202.85,206.4,209.52,210.6,212.09,211.95,211.95,211.95,210.65,210.65,210.2,212.95,219.45,221.89,221.89,228.64,221.33,221.89,221.89,222.87,218.58,223.76,223.96,224.34,231.91,236.31,240.11,241.2,241.2,241.2,241.2,239.94,245.27,247.77,251.56,251.56,250.99,252.1,254.34,254.97,255.56,255.56,257.81,263.11,276.57,277.99,280.38,280.38,284.34,284.71,284.71,284.71,285.11,289.02,295.76
TRB1,Eðlence Ve Kültür,110.68,111.06,110.27,115.32,122.65,121.02,121.04,120.78,122.3,125.05,119.24,122.07,119.36,119.42,124.21,125.23,126.86,126.9,124.52,126.67,123.47,121.98,127.03,127.24,130.76,121.68,121.87,121.6,121.64,129.39,129.21,121.65,121.33,121.12,120.07,120.54,122.5,122.95,123.31,123.19,124.64,126.47,127.35,128.12,129.92,129.25,131.79,132.25,131.57,137.26,136.47,139.16,138.81,137.9,139.97,139.19,139.25,137.89,138.11,139.28,139,138.86,138.62,137.38,136.64,136.91,137.37,137.59,137,139.22,140.03,139.72,141.36,141.02,143.98,143.97,144.88,144.8,146.64,147.31,148.16,149.02,147.77,149.11,149.37,149.04,150.23,149.95,149.54,150.06,151.39,151.25,152.25,152.14,151.29,151.82,154.84,157.81,156.85,160.6,162.28,160.87,161.49,161.52,166.24,166.36,165.93,167.23,163.75,164.55,167.15,168.79,169.89,171.27,175.71,176.4,178.78,182.2,184.28,182.74,182.82,186.26,185.92,187.41,187.17,187.05,187.28,189.32,190.99,189.63,191.49,193.34,200.03,200.65,200.92,205.89,205.94,207.02,207.86,211.19,207.3,207.95,207.14,212.57,216.66,218.26
TRB1,Gýda Ve Alkolsüz Ýçecekler,112.55,111.74,110.33,109.74,110.37,108.4,108.42,112.31,113.43,114.36,113.21,118.41,121.3,121.1,120.55,115.35,115.9,113.46,117.56,120.32,124.87,128.04,135.59,135.8,136.53,131.86,129.02,127.79,130.91,136.01,141.12,143.48,142.78,155.7,157.58,155.53,152.71,146.38,149.12,149.9,149.25,157.21,157.16,157.96,161.45,168.82,169.25,169.46,170.26,167.55,163.88,165,168.96,173.18,176.43,189.57,190.58,189.75,180.9,177.27,174.15,180.34,188,199.24,195.7,189.2,200.11,198.98,197.27,198.58,193.83,192.78,195.16,198.74,204.01,210.07,214.36,223.32,220.64,218.75,210.27,205.4,205.62,205.72,211.24,215.08,218.31,223.26,238.47,241.76,236.43,227.56,233.89,233.95,229.54,231.56,240.6,238.49,241.51,257.92,263.52,268.61,262.42,264.14,263.51,263.36,267.33,275.84,275.63,275.6,293.41,299.97,300.9,289.78,281.2,279.55,282,287.93,291.45,299.1,302.57,313.93,310.51,303.86,297.76,297.16,310.78,309.23,306.56,310.94,311.54,322.78,342.92,353.21,355.45,351.64,349.66,345.25,343.83,344.07,350.82,356.94,359.71,379.48,386.17,385.09
TRB1,Giyim Ve Ayakkabý,97.32,96.86,98.88,105.2,107.16,103.06,98.97,96.73,101.6,104.42,104.77,89.11,88.59,96.85,105.11,109.87,107.27,98.3,95.99,105.53,111.01,111.33,95.64,95.77,105.48,118.87,121.44,116.42,110.33,104.99,111.44,114.88,115.9,97.52,96.94,109.88,121.73,123.26,116.07,110.93,109.69,118.39,126.2,124.57,106.97,106.12,116.29,131.21,132.59,128.22,123.36,116.85,119.84,129.58,127.83,107.65,111.57,120.75,131.36,131.36,126.37,123.03,116.69,121,129.96,131.87,111.5,112.26,120.93,135.68,137.52,132.72,128.02,119.35,124.86,136.7,138.57,119.1,118.88,127.43,146.85,150.2,146.86,140.74,131.63,128.58,153.65,152.05,129.23,130.87,142.96,157.23,158.39,151.62,148.41,137.86,151,161.81,162.26,139.53,139.28,160.03,180.24,180.76,171.77,163.25,152.81,169.39,180.07,177.37,146.76,146.42,166.43,182.52,180.71,168.11,163.65,157.86,179.51,190.29,188.89,158.34,158.18,190.07,202.2,200.73,194.38,187.81,177.7,193.79,203.72,199.37,171.71,170.04,175.85,206.92,206.41,203.56,201,195.31,222.29,240,239.18,209.01,207.9,237.98
TRB1,Haberleþme,103.23,103.63,103.32,104.28,103.33,103.06,103.43,104.18,105.29,105,104.65,105.95,104.74,104.54,105.48,107,107.16,106.25,106.17,105.86,105.58,105.35,106.88,106.24,105.7,105.42,106.81,105.25,102.47,101.9,101.78,101.71,103.15,104.04,104.58,104.58,104.48,105.04,105.98,106.41,107.74,107.69,107.88,108.3,107.9,107.49,107.78,107.99,109.29,109.46,109.64,109.75,111.17,111.24,112.33,112.2,115.8,110.12,108.62,109.42,109.31,108.25,106.21,105.57,105.92,108.77,110.64,110.92,108.45,107.85,108.78,109.11,109.05,109.17,109.59,110.26,110.76,110.56,110.28,110.24,110.05,112.1,112.75,112.64,114.52,116.25,116.45,117.65,117.87,117.9,118.09,118.62,118.71,119.93,119.85,119.95,119.96,119.41,119.25,118.39,118.81,119.06,118.8,118.99,121.21,121.31,121.2,120.89,120.6,120.34,122.09,122.13,121.65,121.33,121.39,121.33,122.68,123.67,123.84,124.4,123.96,123.32,123.15,123.58,124.79,124.96,126.36,126.55,126.91,126.8,127.61,127.35,128.52,128.55,128.53,128.86,128.16,128.45,128.62,128.85,128.84,129.21,128.92,128.64,127.8,127.25
TRB1,"Konut, Su, Elektrik, Gaz Ve Diðer Yakýtlar",116.84,117.95,116.37,116.6,116.97,117.59,117.99,120.92,123.48,124.18,123.99,126.4,126.56,126.4,127.27,130.35,132.5,134.54,135.83,138.21,140.51,141.47,141.73,141.44,140.92,141.4,142.16,143.07,143.46,145.76,147.24,150.95,153.37,158.41,159.17,160.81,161.95,164.61,172.63,175.2,178.65,188.08,190.77,184.64,183.41,181.8,176.92,176.24,178.55,179.49,181.31,182.32,185.79,187.35,188.03,192.61,192.74,195.2,197.33,197.5,198.2,198.26,198.66,198.79,199.91,202.59,205.82,206.11,206.89,208.82,208.87,209.55,211.77,213.85,223.42,225.14,226.95,232.43,234.71,242.93,242.54,241.53,241.46,244.23,247.78,254.55,256.16,256.24,259.23,259.28,258.81,257.95,258.72,260.78,260.78,264.25,264.6,265.89,269.11,272.82,272.67,272.21,271.8,272.58,273.19,272.49,273.49,282.71,281.87,282.63,284.36,287.24,287.52,288.01,288.44,289.09,290.31,293.24,295.52,296.83,298.25,305.9,305.31,305.06,305.58,305.5,306.1,306.32,307.08,306.49,311.25,315.05,327.46,327.66,328.3,328.52,328.74,328.8,331.2,332.61,336.55,341.87,343.4,351.75,353.05,358.45
TRB1,Lokanta Ve Oteller,119.47,120.51,120.68,120.84,121.45,122.51,122.42,124.38,124.44,124.44,127.65,128.78,129.04,131.18,133.54,135.26,135.63,136.76,137.43,138.5,140.08,140.53,144.51,145.58,146.61,148.43,148.57,148.78,148.83,149.5,149.71,152.89,153.03,155.14,158.14,161.72,172.37,174.17,177.28,179.35,179.76,181.84,182.43,183.45,188.05,189.1,189.73,194.25,197.17,200.83,202.78,204.55,211.26,213.07,213.16,215.1,217.5,222.83,231.44,233.34,236.23,238.99,240,241.75,242.39,243.11,245.34,245.96,246.42,247.74,248.03,250.42,250.56,253.41,253.97,254.52,254.85,256.93,257.75,258.68,259.45,262.63,265.71,269.49,276.48,277.65,284.07,284.26,285.59,285.59,286.14,287,290.63,292.56,295.03,299.9,300.88,301.34,304.69,311.6,320.4,322.94,330.59,334.12,335.09,338.41,341.57,346.28,347.27,349.46,353.49,354.96,355.17,357.34,362.14,366.52,373.23,374.78,376.01,378,378.73,381.19,384.99,387.29,390.74,393.51,398.75,402.36,409.28,415.69,416.25,417.43,422.7,425.79,430.47,439.54,439.85,450.8,455.72,461.88,464.77,467.28,467.7,472.14,474.19,477.08
TRB1,"Mobilya, Ev Aletleri Ve Ev Bakým Hizmetleri",111.9,111.83,112.29,112.84,113.66,113.85,113.52,112.38,114.66,115.77,115.66,112.93,112.66,113.75,114.54,116.48,119.23,121.06,122.72,122.91,122.05,121.96,122.3,123.87,123.1,125.47,125.91,126.43,126.34,125.09,125.24,125.6,125.78,127.21,128.68,128.8,132.23,133.21,134.46,134.59,135.08,136.13,138.62,139.46,137.51,135.65,132.62,132.24,132.13,133.59,134.38,135.18,138.13,136.94,136.65,137.81,137.58,138.29,138.63,139.45,140.14,139.34,140.21,139.67,140.22,140.13,143.01,144.25,147.59,147.69,148.28,148.8,150.15,151.61,155.21,156.57,156.98,160.33,160.9,163.43,162.03,163.47,161.1,162.1,162.71,163.32,163.76,164.07,167.89,167.81,168.07,167.58,168.49,169.21,168.37,169.95,174.2,174.55,174.52,178.89,179.83,183.26,183.23,184.25,183.96,184.39,184.76,185.73,186.84,187.57,190.62,191.41,195.46,197.01,196.83,199.29,199.27,201.81,205.52,207.06,208.05,213.13,215.48,216.07,215.77,216.55,216.6,217.01,217.28,219.73,221.11,223.88,226.71,228.23,229.5,232.09,232.83,234.11,238.92,238.96,247.97,249.74,252.86,261.74,264.41,269.69
TRB1,Saðlýk,115.9,116.06,117.41,117.4,117.39,116.69,115.33,115.37,115.37,115.38,115.38,116.04,115.95,115.95,121.48,124.69,123.33,125.07,126.34,125.95,125.78,125.74,126.96,127.75,127.71,129.46,129.46,129.46,129.39,129.39,129.46,128.48,127.47,127.42,127.37,127.23,127.26,127.46,127.66,129.77,129.87,130.23,130.29,130.09,130.33,130.39,133.5,133.59,133.59,133.6,133.61,133.7,133.75,133.75,133.27,133.09,133.26,133.17,133.42,133.41,133.84,132.7,132.89,133.07,133.05,133.05,132.97,133.07,133.19,133.45,133.35,132,132.05,132.05,132.05,132.36,132.34,132.87,133.19,133.84,133.98,134.06,134.06,133.49,133.57,133.37,133.26,133.31,138.91,139.07,139.02,139.17,139.7,140.73,145.61,146.87,146.72,146.74,146.86,149.44,149.71,152.42,153.69,155.14,155.43,155.44,155.5,155.37,155.37,155.18,159.51,160.57,161.8,161.56,162.11,164.84,167.44,169.04,170.15,170.15,170.21,183.56,185.88,186.46,186.33,188.18,190.42,190.59,190.95,191.17,191.17,192.45,206.13,211.48,212.43,212.56,218.54,218.41,218.49,218.78,220.76,221.52,221.72,239.94,243.47,258.1
TRB1,Ulaþtýrma,120.96,121.25,123.36,123.25,124.58,123.42,128.27,132.31,132.57,131.69,134.72,138.07,137.7,138.8,142.35,148.17,151.63,151.13,148.76,148.52,148.08,146.86,147.83,148.75,150.17,151.2,152.34,153.2,153.4,154.25,153.7,157.23,157.12,162.11,164.16,168.86,173.06,177.35,177.98,175.6,174.22,172.33,169.92,166.99,169.83,167.28,165.06,166.16,169.84,171.47,174.32,175.29,177.13,182.15,182.08,186.8,187.27,187.36,188.48,188.17,189.1,189.2,189.75,190.24,190.96,192.63,198.45,201.82,204.09,205.33,206.37,207.85,213.23,216.98,217.94,218.16,219.49,226.67,228.49,228.42,225.74,224.22,223.52,227.07,230.23,233.67,232.22,230.75,234.19,235.59,234.61,234.28,237.63,242.56,245.74,251.28,252.05,251.1,254.09,260.37,260.99,260.33,259.66,261.32,262.62,264.52,265.1,263.87,257.08,255.15,254.98,258.09,261.6,266.14,266.11,268.18,268.4,272.16,273.67,271.45,270.74,274.5,275.47,278.96,281.15,283.36,285.49,285.93,291.02,296.87,298.22,303.95,322.84,326.39,330.48,327.32,324.51,329.58,336.58,339.46,346.84,353.46,360.26,367.17,371.05,383.44
TRB2,Alkollü Ýçecekler Ve Tütün,121.32,121.32,121.32,121.32,121.32,123.81,147.11,147.11,147.12,147.13,154.76,162.46,162.47,162.48,162.48,162.49,162.49,162.49,162.52,162.52,162.52,162.52,166.84,179.28,179.28,179.28,179.28,179.28,179.28,179.28,179.28,190.85,190.85,190.85,190.86,190.86,190.86,190.86,190.87,190.87,190.87,190.88,190.88,190.88,190.88,206.92,206.92,206.94,206.94,234.66,238.21,238.21,238.21,238.21,238.21,303.48,303.49,303.49,303.49,303.49,303.49,303.49,300.61,297.73,297.76,297.76,297.84,297.81,297.78,297.78,297.76,297.77,297.76,297.82,339.85,352.15,352.1,352.14,352.08,352.13,352.16,352.14,352.19,352.21,352.29,352.58,352.51,352.59,408.51,408.41,408.49,408.49,408.38,407.71,407.72,407.82,404.49,401.78,390.71,419.81,419.79,419.78,419.2,419.01,427.23,424.91,419.97,419.96,419.98,419.94,434.42,434.43,434.43,434.43,434.4,438.82,440.3,441.91,441.9,441.91,441.93,488.7,488.73,488.78,488.8,488.77,524.58,543.44,543.47,543.49,543.49,583.31,597.76,597.73,597.71,597.71,597.72,598.45,598.47,598.5,598.53,598.55,598.62,599.23,599.25,599.25
TRB2,Çeþitli Mal Ve Hizmetler,109.42,110.32,111.04,110.74,110.55,110.31,112.78,115.01,116.21,116.89,118.24,121.76,121.63,125.75,131.34,131.43,135.06,133.52,132.34,132.62,134.88,135.2,136.47,136.46,137.24,136.39,135.38,136.02,135.76,137.31,138.99,141.88,141.13,145.91,149.68,150.46,149.96,150.58,151.59,149.98,151.15,155.51,156.89,159.35,168.28,172.94,169.41,170.74,172.53,173.99,174.42,176.19,177.53,180,181.36,181.99,182.25,181.18,183.69,182.2,178.93,180.44,185.72,187.41,188.69,193.4,196.62,199.62,200.51,203.09,205.63,208.68,217.56,225.24,225.52,228.83,231.48,237.95,240,240.69,243.14,247.17,248.57,249.33,257.71,260.87,261.99,261.79,268.45,269.46,268.37,268.34,268.48,268.11,269.38,275.5,275.43,275.2,275.15,281.35,286.79,286.28,288.92,290.99,293.41,295.08,295.67,296.4,295.96,299.13,307.85,311.59,316.07,318.32,322.27,320.82,323.4,330.13,335.36,330.53,334.65,341.78,344.82,345.22,346.05,344.16,350.99,353.35,354,356.92,357.1,358.52,378.78,382.14,387.72,385.85,385.52,384.17,386.74,393.12,398.96,406.21,404.52,415.9,418.23,429.18
